,id,artist,title,label,year,month,week,totalweeksincharts,total2018weeksincharts,total2019weeksincharts,total2020weeksincharts
2142,2143,Tiësto,The Business,Atlantic,2020,11,45,5,0,0,5
2143,2144,Juice WRLD,Robbery,Universal,2020,11,45,1,0,0,1
2144,2145,Loredana,Tut mir nicht leid,Loredana,2020,11,46,4,0,0,4
2145,2146,LX feat. Gzuz,Kollektiv,187 Strassenbande,2020,11,46,4,0,0,4
2146,2147,Casar,Habibi,Urban,2020,11,46,4,0,0,4
2147,2148,Bonez MC,Jetski,187 Strassenbande,2020,11,46,3,0,0,3
2148,2149,Symba [DE],Battlefield Freestyle,SME - Symba,2020,11,46,2,0,0,2
2149,2150,Monet192 feat. Takt32 & Badmómzjay,Sorry Not Sorry,Warner Music Germany,2020,11,46,2,0,0,2
2150,2151,Gentleman x Sido,Schöner Tag,Urban,2020,11,46,1,0,0,1
2151,2152,PA Sports,Sieben Jahre,Life Is Pain,2020,11,46,1,0,0,1
2152,2153,Yung Hurn,Nichts mehr fühlen,Love Hotel Soundsystem,2020,11,46,1,0,0,1
2153,2154,Dardan & Gunboi,Who The Fuck Is This?,Hypnotize Entertainment,2020,11,46,1,0,0,1
2154,2155,Headie One feat. AJ Tracey & Stormzy,Ain't It Different,SME - Relentless Records,2020,11,46,2,0,0,2
2155,2156,Meduza feat. Dermot Kennedy,Paradise,Virgin Records,2020,11,46,4,0,0,4
2156,2157,Maluma & The Weeknd,Hawái (Remix),Sony Music,2020,11,46,2,0,0,2
2157,2158,Asche x Kollegah,Gladiator,Asche,2020,11,46,1,0,0,1
2158,2159,LEA,Das Leben (Du warst schon immer so),SME - Treppenhaus Records,2020,11,46,1,0,0,1
2159,2160,CJ,Whoopty,Equity Distribution,2020,11,46,4,0,0,4
2160,2161,Samra,Kennst du das?!,Urban,2020,11,47,3,0,0,3
2161,2162,Billie Eilish,Therefore I Am,Interscope,2020,11,47,3,0,0,3
2162,2163,Finch Asozial feat. Tarek K.I.Z,Onkelz Poster,Warner Music Germany,2020,11,47,3,0,0,3
2163,2164,Capo,Geisterstadt,Warner Music Germany,2020,11,47,1,0,0,1
2164,2165,Justin Bieber feat. Chance The Rapper,Holy,Def Jam,2020,11,47,2,0,0,2
2165,2166,Hava,Molim,RCA Domestic,2020,11,47,1,0,0,1
2166,2167,AC/DC,Realize,SME - Columbia,2020,11,47,1,0,0,1
2167,2168,Maluma & The Weeknd,Hawái (Remix),SME - Sony Music,2020,11,47,1,0,0,1
2168,2169,Fousheé,Deep End,SME - Sony Music,2020,11,47,2,0,0,2
2169,2170,Celo & Abdi feat. Brudi030 & HK,Veteranos,385ideal,2020,11,47,1,0,0,1
2170,2171,Tones And I,Fly Away,Elektra,2020,11,47,1,0,0,1
2171,2172,James Arthur,Train Wreck,SME - Columbia Domestic,2020,11,47,1,0,0,1
2172,2173,Melo68,Weit entfernt,Recordjet,2020,11,47,2,0,0,2
2173,2174,24kGoldn feat. Iann Dior,Mood,Columbia,2020,11,48,2,0,0,2
2174,2175,KC Rebell x Summer Cem,Down,Banger Musik,2020,11,48,2,0,0,2
2175,2176,Shawn Mendes / Justin Bieber,Monster,Shawn Mendes LP4-5 PS,2020,11,48,2,0,0,2
2176,2177,Bozza x Sido,Woher,Def Jam Germany,2020,11,48,2,0,0,2
2177,2178,Mariah Carey,All I Want For Christmas Is You,Sony Music,2020,11,48,2,0,0,2
2178,2179,Finch Asozial feat. Tarek K.I.Z,Onkelz Poster,Walk This Way Records,2020,11,48,2,0,0,2
2179,2180,Mark Forster x Vize,Bist du okay,Four Music,2020,11,48,2,0,0,2
2180,2181,Veysel,Ohne dich,Belaboyz Records,2020,11,48,2,0,0,2
2181,2182,Miley Cyrus feat. Dua Lipa,Prisoner,RCA International,2020,11,48,2,0,0,2
2182,2183,Play69 feat. Samra,Gestern nix heute Star,Major Movez,2020,11,48,1,0,0,1
2183,2184,Purple Disco Machine & Sophie And The Giants,Hypnotized,Columbia,2020,11,48,2,0,0,2
2184,2185,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),Columbia,2020,11,48,2,0,0,2
2185,2186,Tate McRae,You Broke Me First,RCA International,2020,11,48,2,0,0,2
2186,2187,HVME,Goosebumps,Columbia / B1,2020,11,48,2,0,0,2
2187,2188,Miley Cyrus,Midnight Sky,RCA,2020,11,48,2,0,0,2
2188,2189,BTS,Life Goes On,2020 BigHit Entertainment,2020,11,48,1,0,0,1
2189,2190,PA Sports,100 Bars Final Kill,Life Is Pain,2020,11,48,1,0,0,1
2190,2191,Mark Forster,Übermorgen,Four Music,2020,11,48,2,0,0,2
2191,2192,Dennis Lloyd,Alien,Sony Music,2020,11,48,2,0,0,2
2192,2193,Michael Bublé,It's Beginning To Look A Lot Like Christmas,Reprise Records,2020,11,48,2,0,0,2
2193,2194,Vega & Casper & Montez,Am Boden bleiben,Urban,2020,11,48,1,0,0,1
2194,2195,Asche x Kollegah,Wir sind die Täter,Asche,2020,11,48,1,0,0,1
2195,2196,Apache 207,Roller,Four Music / TwoSides,2020,11,48,2,0,0,2
2196,2197,Apache 207,Bläulich,Four Music / TwoSides,2020,11,48,2,0,0,2
2197,2198,SAINt JHN,Roses (Imanbek Remix),Columbia / B1,2020,11,48,2,0,0,2
2198,2199,Jason Derulo x Nuka,Love Not War (The Tampa Beat),Columbia,2020,11,48,2,0,0,2
2199,2200,Kool Savas x Alies,AMG,Sony Music / Essah Media GmbH,2020,11,48,2,0,0,2
2200,2201,Nea,Some Say,Columbia,2020,11,48,2,0,0,2
2201,2202,LEA,Du tust es immer wieder,Four Music,2020,11,48,1,0,0,1
2202,2203,AnnenMayKantereit,Gegenwart,AnnenMayKantereit Records,2020,11,48,1,0,0,1
2203,2204,Harry Styles,Watermelon Sugar,Columbia,2020,11,48,1,0,0,1
2204,2205,Clueso,Flugmodus,Epic,2020,11,48,2,0,0,2
2205,2206,Bad Bunny x Jhay Cortez,Dákiti,Rimas Entertainment LLC,2020,11,48,1,0,0,1
2206,2207,Cro,Dich,Urban,2020,11,48,1,0,0,1
2207,2208,Fousheé,Deep End,RCA International,2020,11,48,1,0,0,1
2208,2209,Kayef,Beton,Kayef Media,2020,11,48,1,0,0,1
2209,2210,Luna [DE],Verlierer,Four Music / Treppenhaus,2020,12,49,1,0,0,1
2210,2211,Zuna,1 Stunde,KMN Gang,2020,12,49,1,0,0,1
2211,2212,Luciano [DE],Aqua,Urban,2020,12,49,1,0,0,1
2212,2213,Reezy feat. Nimo,Trance,Four Music / TwoSides,2020,12,49,1,0,0,1
2213,2214,Loredana,Gangster,Loredana,2020,12,49,1,0,0,1
2214,2215,Veysel,Ohne dich,Bela Boyz,2020,12,49,1,0,0,1
2215,2216,Daryl Hall & John Oates,Jingle Bell Rock (Daryl's Version),RCA International,2020,12,49,1,0,0,1
2216,2217,Lil Nas X,Holiday,Columbia,2020,12,49,1,0,0,1
2217,2218,Meghan Trainor,I'll Be Home,Epic,2020,12,49,1,0,0,1
2218,2219,Studio Killers,Jenny,Studio Killers Records,2020,12,49,1,0,0,1
2219,2220,Michael Bublé,White Christmas,Reprise Records,2020,12,49,1,0,0,1
2220,2221,Michael Bublé,Holly Jolly Christmas,Reprise Records,2020,12,49,1,0,0,1
